"time_period","province_code","product","rainfall","mean_temperature","population","disease_cases","location"
"2019-06","10 Vientiane","G6PD (RDT)",70.0115777777778,25.8856666666667,1085971,0,"10 Vientiane-G6PD (RDT)"
"2019-06","10 Vientiane","Primaquine 7.5 mg",73.3250849673203,26.0308496732026,2269742,70,"10 Vientiane-Primaquine 7.5 mg"
"2019-06","10 Vientiane","Rapid Diagnostic Test (RDT)",72.0697090909091,26.1144242424242,2441930,6849,"10 Vientiane-Rapid Diagnostic Test (RDT)"
"2019-06","11 Bolikhamxai","Artesunate 60 mg",54.1217407407407,25.5633333333333,841950,0,"11 Bolikhamxai-Artesunate 60 mg"
"2019-06","11 Bolikhamxai","Coartem [6x1 tablets]",56.6019791666667,25.555,1418362,0,"11 Bolikhamxai-Coartem [6x1 tablets]"
"2019-06","11 Bolikhamxai","Coartem [6x2 tablets]",56.6019791666667,25.555,1418362,0,"11 Bolikhamxai-Coartem [6x2 tablets]"
"2019-06","11 Bolikhamxai","Coartem [6x3 tablets]",56.6019791666667,25.555,1418362,0,"11 Bolikhamxai-Coartem [6x3 tablets]"
"2019-06","11 Bolikhamxai","Coartem [6x4 tablets]",54.6815510204082,25.4171428571429,2371991,0,"11 Bolikhamxai-Coartem [6x4 tablets]"
"2019-06","11 Bolikhamxai","G6PD (RDT)",53.0804571428571,25.524,1926919,0,"11 Bolikhamxai-G6PD (RDT)"
"2019-06","11 Bolikhamxai","Primaquine 7.5 mg",58.6096585365854,25.5824390243902,2096743,540,"11 Bolikhamxai-Primaquine 7.5 mg"
"2019-06","11 Bolikhamxai","Rapid Diagnostic Test (RDT)",54.6815510204082,25.4171428571429,2371991,1700,"11 Bolikhamxai-Rapid Diagnostic Test (RDT)"
"2019-06","12 Khammouan","Coartem [6x1 tablets]",34.5340860215054,26.8008960573477,4289641,0,"12 Khammouan-Coartem [6x1 tablets]"
"2019-06","12 Khammouan","Coartem [6x2 tablets]",34.5340860215054,26.8008960573477,4289641,0,"12 Khammouan-Coartem [6x2 tablets]"
"2019-06","12 Khammouan","Coartem [6x3 tablets]",35.0922740740741,26.607962962963,3425728,0,"12 Khammouan-Coartem [6x3 tablets]"
"2019-06","12 Khammouan","Coartem [6x4 tablets]",35.8852607260726,26.6775247524752,4485193,0,"12 Khammouan-Coartem [6x4 tablets]"
"2019-06","12 Khammouan","ORS (transfer to HC)",20.266,26.6433333333333,472745,0,"12 Khammouan-ORS (transfer to HC)"
"2019-06","12 Khammouan","Paracetamol (transfer to HC)",20.266,26.6433333333333,472745,0,"12 Khammouan-Paracetamol (transfer to HC)"
"2019-06","12 Khammouan","Primaquine 7.5 mg",35.8852607260726,26.6775247524752,4485193,0,"12 Khammouan-Primaquine 7.5 mg"
"2019-06","12 Khammouan","Rapid Diagnostic Test (RDT)",35.8852607260726,26.6775247524752,4485193,3408,"12 Khammouan-Rapid Diagnostic Test (RDT)"
"2019-06","13 Savannakhet","Artesunate 60 mg",24.1067657657658,27.3845495495496,4838792,0,"13 Savannakhet-Artesunate 60 mg"
"2019-06","13 Savannakhet","Coartem [6x1 tablets]",21.8949943181818,27.7948674242424,13348995,0,"13 Savannakhet-Coartem [6x1 tablets]"
"2019-06","13 Savannakhet","Coartem [6x2 tablets]",21.8949943181818,27.7948674242424,13348995,0,"13 Savannakhet-Coartem [6x2 tablets]"
"2019-06","13 Savannakhet","Coartem [6x3 tablets]",21.8949943181818,27.7948674242424,13348995,0,"13 Savannakhet-Coartem [6x3 tablets]"
"2019-06","13 Savannakhet","Coartem [6x4 tablets]",21.8949943181818,27.7948674242424,13348995,45,"13 Savannakhet-Coartem [6x4 tablets]"
"2019-06","13 Savannakhet","G6PD (RDT)",24.6116083333333,27.5793333333333,5356787,0,"13 Savannakhet-G6PD (RDT)"
"2019-06","13 Savannakhet","ORS (transfer to HC)",25.9484263565891,27.1596124031008,2170030,0,"13 Savannakhet-ORS (transfer to HC)"
"2019-06","13 Savannakhet","Paracetamol (transfer to HC)",25.9484263565891,27.1596124031008,2170030,0,"13 Savannakhet-Paracetamol (transfer to HC)"
"2019-06","13 Savannakhet","Primaquine 7.5 mg",21.8949943181818,27.7948674242424,13348995,4120,"13 Savannakhet-Primaquine 7.5 mg"
"2019-06","13 Savannakhet","Rapid Diagnostic Test (RDT)",21.8949943181818,27.7948674242424,13348995,19930,"13 Savannakhet-Rapid Diagnostic Test (RDT)"
"2019-06","14 Salavan","Artesunate 60 mg",39.09324,26.3482666666667,2443892,0,"14 Salavan-Artesunate 60 mg"
"2019-06","14 Salavan","Coartem [6x1 tablets]",39.7621646090535,26.6753909465021,4781185,202,"14 Salavan-Coartem [6x1 tablets]"
"2019-06","14 Salavan","Coartem [6x2 tablets]",39.7621646090535,26.6753909465021,4781185,90,"14 Salavan-Coartem [6x2 tablets]"
"2019-06","14 Salavan","Coartem [6x3 tablets]",39.7621646090535,26.6753909465021,4781185,48,"14 Salavan-Coartem [6x3 tablets]"
"2019-06","14 Salavan","Coartem [6x4 tablets]",39.7621646090535,26.6753909465021,4781185,2322,"14 Salavan-Coartem [6x4 tablets]"
"2019-06","14 Salavan","G6PD (RDT)",38.6296130952381,26.718869047619,2382991,300,"14 Salavan-G6PD (RDT)"
"2019-06","14 Salavan","ORS (transfer to HC)",39.7621646090535,26.6753909465021,4781185,825,"14 Salavan-ORS (transfer to HC)"
"2019-06","14 Salavan","Paracetamol (transfer to HC)",39.7621646090535,26.6753909465021,4781185,538,"14 Salavan-Paracetamol (transfer to HC)"
"2019-06","14 Salavan","Primaquine 7.5 mg",39.7621646090535,26.6753909465021,4781185,4880,"14 Salavan-Primaquine 7.5 mg"
"2019-06","14 Salavan","Rapid Diagnostic Test (RDT)",39.7621646090535,26.6753909465021,4781185,52330,"14 Salavan-Rapid Diagnostic Test (RDT)"
"2019-06","15 Xekong","Coartem [6x1 tablets]",45.056,25.0655555555556,807776,112,"15 Xekong-Coartem [6x1 tablets]"
"2019-06","15 Xekong","Coartem [6x2 tablets]",45.056,25.0655555555556,807776,80,"15 Xekong-Coartem [6x2 tablets]"
"2019-06","15 Xekong","Coartem [6x3 tablets]",45.056,25.0655555555556,807776,0,"15 Xekong-Coartem [6x3 tablets]"
"2019-06","15 Xekong","Coartem [6x4 tablets]",45.056,25.0655555555556,807776,312,"15 Xekong-Coartem [6x4 tablets]"
"2019-06","15 Xekong","G6PD (RDT)",45.056,25.0655555555556,807776,0,"15 Xekong-G6PD (RDT)"
"2019-06","15 Xekong","ORS (transfer to HC)",45.056,25.0655555555556,807776,2000,"15 Xekong-ORS (transfer to HC)"
"2019-06","15 Xekong","Paracetamol (transfer to HC)",45.056,25.0655555555556,807776,2224,"15 Xekong-Paracetamol (transfer to HC)"
"2019-06","15 Xekong","Primaquine 7.5 mg",45.056,25.0655555555556,807776,640,"15 Xekong-Primaquine 7.5 mg"
"2019-06","15 Xekong","Rapid Diagnostic Test (RDT)",45.056,25.0655555555556,807776,11200,"15 Xekong-Rapid Diagnostic Test (RDT)"
"2019-06","16 Champasak","Artesunate 60 mg",50.2282692307692,26.6408974358974,4020388,0,"16 Champasak-Artesunate 60 mg"
"2019-06","16 Champasak","Coartem [6x1 tablets]",50.8929718309859,26.7323943661972,5322400,162,"16 Champasak-Coartem [6x1 tablets]"
"2019-06","16 Champasak","Coartem [6x2 tablets]",50.8929718309859,26.7323943661972,5322400,200,"16 Champasak-Coartem [6x2 tablets]"
"2019-06","16 Champasak","Coartem [6x3 tablets]",50.8929718309859,26.7323943661972,5322400,45,"16 Champasak-Coartem [6x3 tablets]"
"2019-06","16 Champasak","Coartem [6x4 tablets]",51.1077008547009,26.7525213675214,5786164,3002,"16 Champasak-Coartem [6x4 tablets]"
"2019-06","16 Champasak","G6PD (RDT)",51.2103873873874,26.7335585585586,5465092,0,"16 Champasak-G6PD (RDT)"
"2019-06","16 Champasak","ORS (transfer to HC)",51.1077008547009,26.7525213675214,5786164,5135,"16 Champasak-ORS (transfer to HC)"
"2019-06","16 Champasak","Paracetamol (transfer to HC)",51.1077008547009,26.7525213675214,5786164,8738,"16 Champasak-Paracetamol (transfer to HC)"
"2019-06","16 Champasak","Primaquine 15 mg",52.361,27.6966666666667,1591344,0,"16 Champasak-Primaquine 15 mg"
"2019-06","16 Champasak","Primaquine 7.5 mg",51.1077008547009,26.7525213675214,5786164,14450,"16 Champasak-Primaquine 7.5 mg"
"2019-06","16 Champasak","Rapid Diagnostic Test (RDT)",51.1077008547009,26.7525213675214,5786164,72870,"16 Champasak-Rapid Diagnostic Test (RDT)"
"2019-06","17 Attapu","Artesunate 60 mg",53.8673076923077,25.2669230769231,732846,0,"17 Attapu-Artesunate 60 mg"
"2019-06","17 Attapu","Coartem [6x1 tablets]",55.28775,25.59,974652,0,"17 Attapu-Coartem [6x1 tablets]"
"2019-06","17 Attapu","Coartem [6x2 tablets]",55.28775,25.59,974652,0,"17 Attapu-Coartem [6x2 tablets]"
"2019-06","17 Attapu","Coartem [6x3 tablets]",55.28775,25.59,974652,0,"17 Attapu-Coartem [6x3 tablets]"
"2019-06","17 Attapu","Coartem [6x4 tablets]",55.28775,25.59,974652,260,"17 Attapu-Coartem [6x4 tablets]"
"2019-06","17 Attapu","G6PD (RDT)",53.8673076923077,25.2669230769231,732846,0,"17 Attapu-G6PD (RDT)"
"2019-06","17 Attapu","ORS (transfer to HC)",55.28775,25.59,974652,0,"17 Attapu-ORS (transfer to HC)"
"2019-06","17 Attapu","Paracetamol (transfer to HC)",55.28775,25.59,974652,0,"17 Attapu-Paracetamol (transfer to HC)"
"2019-06","17 Attapu","Primaquine 7.5 mg",55.28775,25.59,974652,14800,"17 Attapu-Primaquine 7.5 mg"
"2019-06","17 Attapu","Rapid Diagnostic Test (RDT)",55.28775,25.59,974652,5100,"17 Attapu-Rapid Diagnostic Test (RDT)"
"2019-06","18 Xaisomboun","Artesunate 60 mg",48.8269285714286,23.275,282527,0,"18 Xaisomboun-Artesunate 60 mg"
"2019-06","18 Xaisomboun","Coartem [6x1 tablets]",52.3242608695652,23.354347826087,495863,0,"18 Xaisomboun-Coartem [6x1 tablets]"
"2019-06","18 Xaisomboun","Coartem [6x2 tablets]",52.3242608695652,23.354347826087,495863,0,"18 Xaisomboun-Coartem [6x2 tablets]"
"2019-06","18 Xaisomboun","Coartem [6x3 tablets]",52.6031764705882,23.4358823529412,322151,0,"18 Xaisomboun-Coartem [6x3 tablets]"
"2019-06","18 Xaisomboun","Coartem [6x4 tablets]",52.3242608695652,23.354347826087,495863,0,"18 Xaisomboun-Coartem [6x4 tablets]"
"2019-06","18 Xaisomboun","G6PD (RDT)",52.6031764705882,23.4358823529412,322151,0,"18 Xaisomboun-G6PD (RDT)"
"2019-06","18 Xaisomboun","ORS (transfer to HC)",49.63905,23.2295,456239,0,"18 Xaisomboun-ORS (transfer to HC)"
"2019-06","18 Xaisomboun","Paracetamol (transfer to HC)",49.63905,23.2295,456239,0,"18 Xaisomboun-Paracetamol (transfer to HC)"
"2019-06","18 Xaisomboun","Primaquine 7.5 mg",52.3242608695652,23.354347826087,495863,0,"18 Xaisomboun-Primaquine 7.5 mg"
"2019-06","18 Xaisomboun","Rapid Diagnostic Test (RDT)",52.3242608695652,23.354347826087,495863,0,"18 Xaisomboun-Rapid Diagnostic Test (RDT)"
"2019-07","01 Vientiane Capital","Artesunate 60 mg",58.9625806451613,27.0418279569892,3806292,0,"01 Vientiane Capital-Artesunate 60 mg"
"2019-07","01 Vientiane Capital","Coartem [6x1 tablets]",58.9625806451613,27.0418279569892,3806292,0,"01 Vientiane Capital-Coartem [6x1 tablets]"
"2019-07","01 Vientiane Capital","Coartem [6x2 tablets]",58.9625806451613,27.0418279569892,3806292,0,"01 Vientiane Capital-Coartem [6x2 tablets]"
"2019-07","01 Vientiane Capital","Coartem [6x3 tablets]",58.9625806451613,27.0418279569892,3806292,0,"01 Vientiane Capital-Coartem [6x3 tablets]"
"2019-07","01 Vientiane Capital","Coartem [6x4 tablets]",58.9625806451613,27.0418279569892,3806292,84,"01 Vientiane Capital-Coartem [6x4 tablets]"
"2019-07","01 Vientiane Capital","G6PD (RDT)",62.2434408602151,26.9471326164875,1065792,0,"01 Vientiane Capital-G6PD (RDT)"
"2019-07","01 Vientiane Capital","Primaquine 7.5 mg",58.9625806451613,27.0418279569892,3806292,0,"01 Vientiane Capital-Primaquine 7.5 mg"
"2019-07","01 Vientiane Capital","Rapid Diagnostic Test (RDT)",58.9625806451613,27.0418279569892,3806292,2160,"01 Vientiane Capital-Rapid Diagnostic Test (RDT)"
"2019-07","02 Phongsali","Artesunate 60 mg",78.3851244239631,23.8546543778802,989103,0,"02 Phongsali-Artesunate 60 mg"
"2019-07","02 Phongsali","Coartem [6x1 tablets]",79.1102402196294,23.7945778997941,1279711,0,"02 Phongsali-Coartem [6x1 tablets]"
"2019-07","02 Phongsali","Coartem [6x2 tablets]",80.5155744199208,23.8583474816072,1566471,0,"02 Phongsali-Coartem [6x2 tablets]"
"2019-07","02 Phongsali","Coartem [6x3 tablets]",80.2212393887946,23.7749575551783,1030186,0,"02 Phongsali-Coartem [6x3 tablets]"
"2019-07","02 Phongsali","Coartem [6x4 tablets]",80.5155744199208,23.8583474816072,1566471,0,"02 Phongsali-Coartem [6x4 tablets]"
"2019-07","02 Phongsali","G6PD (RDT)",81.1289161290323,23.8992258064516,697443,0,"02 Phongsali-G6PD (RDT)"
"2019-07","02 Phongsali","ORS (transfer to HC)",72.1534562211982,24.247465437788,371944,0,"02 Phongsali-ORS (transfer to HC)"
"2019-07","02 Phongsali","Paracetamol (transfer to HC)",72.1534562211982,24.247465437788,371944,0,"02 Phongsali-Paracetamol (transfer to HC)"
"2019-07","02 Phongsali","Primaquine 7.5 mg",79.9919129782446,23.8306826706677,1181247,0,"02 Phongsali-Primaquine 7.5 mg"
"2019-07","02 Phongsali","Rapid Diagnostic Test (RDT)",80.5155744199208,23.8583474816072,1566471,490,"02 Phongsali-Rapid Diagnostic Test (RDT)"
"2019-07","03 Louangnamtha","Artesunate 60 mg",59.8770967741935,23.7064516129032,268530,0,"03 Louangnamtha-Artesunate 60 mg"
"2019-07","03 Louangnamtha","Coartem [6x1 tablets]",61.3978064516129,24.1430107526882,1676513,0,"03 Louangnamtha-Coartem [6x1 tablets]"
"2019-07","03 Louangnamtha","Coartem [6x2 tablets]",61.3978064516129,24.1430107526882,1676513,0,"03 Louangnamtha-Coartem [6x2 tablets]"
"2019-07","03 Louangnamtha","Coartem [6x3 tablets]",64.9808633776091,23.9628083491461,1393230,0,"03 Louangnamtha-Coartem [6x3 tablets]"
"2019-07","03 Louangnamtha","Coartem [6x4 tablets]",61.3978064516129,24.1430107526882,1676513,80,"03 Louangnamtha-Coartem [6x4 tablets]"
"2019-07","03 Louangnamtha","G6PD (RDT)",68.0764136622391,24.0518026565465,705351,0,"03 Louangnamtha-G6PD (RDT)"
"2019-07","03 Louangnamtha","Primaquine 7.5 mg",61.3978064516129,24.1430107526882,1676513,490,"03 Louangnamtha-Primaquine 7.5 mg"
"2019-07","03 Louangnamtha","Rapid Diagnostic Test (RDT)",61.3978064516129,24.1430107526882,1676513,4285,"03 Louangnamtha-Rapid Diagnostic Test (RDT)"
"2019-07","04 Oudomxai","Artesunate 60 mg",50.8597849462366,24.1677419354839,1193704,21,"04 Oudomxai-Artesunate 60 mg"
"2019-07","04 Oudomxai","Coartem [6x1 tablets]",52.8813956550362,24.2337722185648,2563697,7,"04 Oudomxai-Coartem [6x1 tablets]"
"2019-07","04 Oudomxai","Coartem [6x2 tablets]",52.8813956550362,24.2337722185648,2563697,7,"04 Oudomxai-Coartem [6x2 tablets]"
"2019-07","04 Oudomxai","Coartem [6x3 tablets]",52.8813956550362,24.2337722185648,2563697,0,"04 Oudomxai-Coartem [6x3 tablets]"
"2019-07","04 Oudomxai","Coartem [6x4 tablets]",52.8813956550362,24.2337722185648,2563697,295,"04 Oudomxai-Coartem [6x4 tablets]"
"2019-07","04 Oudomxai","G6PD (RDT)",57.8597670250896,24.2084229390681,1801159,0,"04 Oudomxai-G6PD (RDT)"
"2019-07","04 Oudomxai","ORS (transfer to HC)",65.2461290322581,24.2806451612903,130088,0,"04 Oudomxai-ORS (transfer to HC)"
"2019-07","04 Oudomxai","Paracetamol (transfer to HC)",65.2461290322581,24.2806451612903,130088,0,"04 Oudomxai-Paracetamol (transfer to HC)"
"2019-07","04 Oudomxai","Primaquine 7.5 mg",56.2544528779254,24.1931688804554,2723841,490,"04 Oudomxai-Primaquine 7.5 mg"
"2019-07","04 Oudomxai","Rapid Diagnostic Test (RDT)",55.0323494623656,24.2329032258065,3041064,4282,"04 Oudomxai-Rapid Diagnostic Test (RDT)"
"2019-07","05 Bokeo","Coartem [6x1 tablets]",60.6165406006674,25.1359288097887,1540274,0,"05 Bokeo-Coartem [6x1 tablets]"
"2019-07","05 Bokeo","Coartem [6x2 tablets]",60.6165406006674,25.1359288097887,1540274,0,"05 Bokeo-Coartem [6x2 tablets]"
"2019-07","05 Bokeo","Coartem [6x3 tablets]",60.6165406006674,25.1359288097887,1540274,0,"05 Bokeo-Coartem [6x3 tablets]"
"2019-07","05 Bokeo","Coartem [6x4 tablets]",61.3820921658986,25.0645161290323,1640138,192,"05 Bokeo-Coartem [6x4 tablets]"
"2019-07","05 Bokeo","G6PD (RDT)",58.6783380084151,24.9611500701262,2146721,0,"05 Bokeo-G6PD (RDT)"
"2019-07","05 Bokeo","Primaquine 7.5 mg",61.3820921658986,25.0645161290323,1640138,80,"05 Bokeo-Primaquine 7.5 mg"
"2019-07","05 Bokeo","Rapid Diagnostic Test (RDT)",58.6783380084151,24.9611500701262,2146721,4620,"05 Bokeo-Rapid Diagnostic Test (RDT)"
"2019-07","06 Louangphabang","Artesunate 60 mg",51.129914874552,24.6688172043011,3070839,0,"06 Louangphabang-Artesunate 60 mg"
"2019-07","06 Louangphabang","Coartem [6x1 tablets]",51.4215156169995,24.5427035330261,2782308,0,"06 Louangphabang-Coartem [6x1 tablets]"
"2019-07","06 Louangphabang","Coartem [6x2 tablets]",51.4215156169995,24.5427035330261,2782308,0,"06 Louangphabang-Coartem [6x2 tablets]"
"2019-07","06 Louangphabang","Coartem [6x3 tablets]",51.4215156169995,24.5427035330261,2782308,6,"06 Louangphabang-Coartem [6x3 tablets]"
"2019-07","06 Louangphabang","Coartem [6x4 tablets]",52.6882782258064,24.7041935483871,3318871,258,"06 Louangphabang-Coartem [6x4 tablets]"
"2019-07","06 Louangphabang","G6PD (RDT)",53.6292754342432,24.4918610421836,2348955,0,"06 Louangphabang-G6PD (RDT)"
"2019-07","06 Louangphabang","ORS (transfer to HC)",53.8419758064516,24.373185483871,1294152,824,"06 Louangphabang-ORS (transfer to HC)"
"2019-07","06 Louangphabang","Paracetamol (transfer to HC)",53.8419758064516,24.373185483871,1294152,464,"06 Louangphabang-Paracetamol (transfer to HC)"
"2019-07","06 Louangphabang","Primaquine 7.5 mg",51.129914874552,24.6688172043011,3070839,1120,"06 Louangphabang-Primaquine 7.5 mg"
"2019-07","06 Louangphabang","Rapid Diagnostic Test (RDT)",52.6882782258064,24.7041935483871,3318871,8840,"06 Louangphabang-Rapid Diagnostic Test (RDT)"
"2019-07","07 Houaphan","Artesunate 60 mg",65.9167117585848,23.9405827263267,983843,0,"07 Houaphan-Artesunate 60 mg"
"2019-07","07 Houaphan","Coartem [6x1 tablets]",66.4428225806452,23.4594086021505,795158,0,"07 Houaphan-Coartem [6x1 tablets]"
"2019-07","07 Houaphan","Coartem [6x2 tablets]",66.4428225806452,23.4594086021505,795158,0,"07 Houaphan-Coartem [6x2 tablets]"
"2019-07","07 Houaphan","Coartem [6x3 tablets]",66.1057930107527,24.330376344086,1452813,0,"07 Houaphan-Coartem [6x3 tablets]"
"2019-07","07 Houaphan","Coartem [6x4 tablets]",66.0050448028674,24.289605734767,2584401,0,"07 Houaphan-Coartem [6x4 tablets]"
"2019-07","07 Houaphan","Primaquine 7.5 mg",66.0050448028674,24.289605734767,2584401,0,"07 Houaphan-Primaquine 7.5 mg"
"2019-07","07 Houaphan","Rapid Diagnostic Test (RDT)",66.0050448028674,24.289605734767,2584401,1080,"07 Houaphan-Rapid Diagnostic Test (RDT)"
"2019-07","08 Xainyabouli","Coartem [6x1 tablets]",47.4761388074291,25.133137829912,2137823,0,"08 Xainyabouli-Coartem [6x1 tablets]"
"2019-07","08 Xainyabouli","Coartem [6x3 tablets]",44.6396705559369,25.1194234728895,2425292,0,"08 Xainyabouli-Coartem [6x3 tablets]"
"2019-07","08 Xainyabouli","Coartem [6x4 tablets]",43.4225414123801,25.224716652136,3692463,0,"08 Xainyabouli-Coartem [6x4 tablets]"
"2019-07","08 Xainyabouli","G6PD (RDT)",33.7101497695853,25.5296082949309,1121198,0,"08 Xainyabouli-G6PD (RDT)"
"2019-07","08 Xainyabouli","Primaquine 7.5 mg",46.0245278592375,25.1469208211144,2396320,0,"08 Xainyabouli-Primaquine 7.5 mg"
"2019-07","08 Xainyabouli","Rapid Diagnostic Test (RDT)",44.3445197535339,25.0275462123958,3966022,4290,"08 Xainyabouli-Rapid Diagnostic Test (RDT)"
"2019-07","09 Xiangkhouang","Artesunate 60 mg",67.904948859166,22.606294256491,1335640,0,"09 Xiangkhouang-Artesunate 60 mg"
"2019-07","09 Xiangkhouang","Coartem [6x1 tablets]",66.680341191067,22.4594913151365,1890749,0,"09 Xiangkhouang-Coartem [6x1 tablets]"
"2019-07","09 Xiangkhouang","Coartem [6x2 tablets]",66.680341191067,22.4594913151365,1890749,0,"09 Xiangkhouang-Coartem [6x2 tablets]"
"2019-07","09 Xiangkhouang","Coartem [6x3 tablets]",66.680341191067,22.4594913151365,1890749,0,"09 Xiangkhouang-Coartem [6x3 tablets]"
"2019-07","09 Xiangkhouang","Coartem [6x4 tablets]",66.6023297491039,22.547107014849,2448207,0,"09 Xiangkhouang-Coartem [6x4 tablets]"
"2019-07","09 Xiangkhouang","G6PD (RDT)",57.6038709677419,22.8096774193548,263030,0,"09 Xiangkhouang-G6PD (RDT)"
"2019-07","09 Xiangkhouang","Primaquine 7.5 mg",66.6023297491039,22.547107014849,2448207,0,"09 Xiangkhouang-Primaquine 7.5 mg"
"2019-07","09 Xiangkhouang","Rapid Diagnostic Test (RDT)",66.6023297491039,22.547107014849,2448207,550,"09 Xiangkhouang-Rapid Diagnostic Test (RDT)"
"2019-07","10 Vientiane","Artesunate 60 mg",84.9949399114485,25.4392789373814,2269742,14,"10 Vientiane-Artesunate 60 mg"
"2019-07","10 Vientiane","Coartem [6x1 tablets]",81.7909511993383,25.6712985938792,1731781,0,"10 Vientiane-Coartem [6x1 tablets]"
"2019-07","10 Vientiane","Coartem [6x2 tablets]",81.7909511993383,25.6712985938792,1731781,0,"10 Vientiane-Coartem [6x2 tablets]"
"2019-07","10 Vientiane","Coartem [6x3 tablets]",81.7909511993383,25.6712985938792,1731781,0,"10 Vientiane-Coartem [6x3 tablets]"
"2019-07","10 Vientiane","Coartem [6x4 tablets]",81.6698416422287,25.5215835777126,2441930,77,"10 Vientiane-Coartem [6x4 tablets]"
"2019-07","10 Vientiane","G6PD (RDT)",81.2719032258065,25.299247311828,1085971,0,"10 Vientiane-G6PD (RDT)"
"2019-07","10 Vientiane","Primaquine 7.5 mg",84.9949399114485,25.4392789373814,2269742,540,"10 Vientiane-Primaquine 7.5 mg"
"2019-07","10 Vientiane","Rapid Diagnostic Test (RDT)",81.6698416422287,25.5215835777126,2441930,8582,"10 Vientiane-Rapid Diagnostic Test (RDT)"
"2019-07","11 Bolikhamxai","Artesunate 60 mg",108.951792114695,24.8351254480287,841950,0,"11 Bolikhamxai-Artesunate 60 mg"
"2019-07","11 Bolikhamxai","Coartem [6x1 tablets]",106.141552419355,24.8223790322581,1418362,0,"11 Bolikhamxai-Coartem [6x1 tablets]"
"2019-07","11 Bolikhamxai","Coartem [6x2 tablets]",106.141552419355,24.8223790322581,1418362,0,"11 Bolikhamxai-Coartem [6x2 tablets]"
"2019-07","11 Bolikhamxai","Coartem [6x3 tablets]",106.141552419355,24.8223790322581,1418362,0,"11 Bolikhamxai-Coartem [6x3 tablets]"
"2019-07","11 Bolikhamxai","Coartem [6x4 tablets]",104.238308097433,24.6947333772219,2371991,0,"11 Bolikhamxai-Coartem [6x4 tablets]"
"2019-07","11 Bolikhamxai","G6PD (RDT)",108.294442396313,24.7923502304147,1926919,0,"11 Bolikhamxai-G6PD (RDT)"
"2019-07","11 Bolikhamxai","Primaquine 7.5 mg",107.113383162864,24.8812745869394,2096743,180,"11 Bolikhamxai-Primaquine 7.5 mg"
"2019-07","11 Bolikhamxai","Rapid Diagnostic Test (RDT)",104.238308097433,24.6947333772219,2371991,9890,"11 Bolikhamxai-Rapid Diagnostic Test (RDT)"
"2019-07","12 Khammouan","Coartem [6x1 tablets]",89.7161602497399,25.922650017343,4289641,0,"12 Khammouan-Coartem [6x1 tablets]"
"2019-07","12 Khammouan","Coartem [6x2 tablets]",89.7161602497399,25.922650017343,4289641,0,"12 Khammouan-Coartem [6x2 tablets]"
"2019-07","12 Khammouan","Coartem [6x3 tablets]",93.0376953405018,25.7332258064516,3425728,0,"12 Khammouan-Coartem [6x3 tablets]"
"2019-07","12 Khammouan","Coartem [6x4 tablets]",92.8882816991377,25.8068987543916,4485193,0,"12 Khammouan-Coartem [6x4 tablets]"
"2019-07","12 Khammouan","ORS (transfer to HC)",65.308064516129,25.4354838709677,472745,0,"12 Khammouan-ORS (transfer to HC)"
"2019-07","12 Khammouan","Paracetamol (transfer to HC)",65.308064516129,25.4354838709677,472745,0,"12 Khammouan-Paracetamol (transfer to HC)"
"2019-07","12 Khammouan","Primaquine 7.5 mg",92.8882816991377,25.8068987543916,4485193,0,"12 Khammouan-Primaquine 7.5 mg"
"2019-07","12 Khammouan","Rapid Diagnostic Test (RDT)",92.8882816991377,25.8068987543916,4485193,5520,"12 Khammouan-Rapid Diagnostic Test (RDT)"
"2019-07","13 Savannakhet","Artesunate 60 mg",58.5634263295554,26.067262423714,4838792,126,"13 Savannakhet-Artesunate 60 mg"
"2019-07","13 Savannakhet","Coartem [6x1 tablets]",56.9508944281525,26.7335593841642,13348995,0,"13 Savannakhet-Coartem [6x1 tablets]"
"2019-07","13 Savannakhet","Coartem [6x2 tablets]",56.9508944281525,26.7335593841642,13348995,0,"13 Savannakhet-Coartem [6x2 tablets]"
"2019-07","13 Savannakhet","Coartem [6x3 tablets]",56.9508944281525,26.7335593841642,13348995,32,"13 Savannakhet-Coartem [6x3 tablets]"
"2019-07","13 Savannakhet","Coartem [6x4 tablets]",56.9508944281525,26.7335593841642,13348995,3359,"13 Savannakhet-Coartem [6x4 tablets]"
"2019-07","13 Savannakhet","G6PD (RDT)",58.7037137096774,26.3580241935484,5356787,0,"13 Savannakhet-G6PD (RDT)"
"2019-07","13 Savannakhet","ORS (transfer to HC)",61.9377569392348,25.7863465866467,2170030,0,"13 Savannakhet-ORS (transfer to HC)"
"2019-07","13 Savannakhet","Paracetamol (transfer to HC)",61.9377569392348,25.7863465866467,2170030,0,"13 Savannakhet-Paracetamol (transfer to HC)"
"2019-07","13 Savannakhet","Primaquine 7.5 mg",56.9508944281525,26.7335593841642,13348995,3640,"13 Savannakhet-Primaquine 7.5 mg"
"2019-07","13 Savannakhet","Rapid Diagnostic Test (RDT)",56.9508944281525,26.7335593841642,13348995,86180,"13 Savannakhet-Rapid Diagnostic Test (RDT)"
"2019-07","14 Salavan","Artesunate 60 mg",76.9284516129032,24.9363870967742,2443892,0,"14 Salavan-Artesunate 60 mg"
"2019-07","14 Salavan","Coartem [6x1 tablets]",77.5595101553166,25.2140979689367,4781185,458,"14 Salavan-Coartem [6x1 tablets]"
