"time_period","store","org_unit","product","rainfall","mean_temperature","population","disease_cases","location"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","JE vaccine",38.5493333333333,27.6666666666667,138807,215,"kay_alisa-1301 Kaysone Phomvihane-JE vaccine"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","MR dilluent",38.5493333333333,27.6666666666667,138807,195,"kay_alisa-1301 Kaysone Phomvihane-MR dilluent"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","MR vaccine",38.5493333333333,27.6666666666667,138807,195,"kay_alisa-1301 Kaysone Phomvihane-MR vaccine"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","OPV vaccine",38.5493333333333,27.6666666666667,138807,660,"kay_alisa-1301 Kaysone Phomvihane-OPV vaccine"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","PCV13 vaccine",38.5493333333333,27.6666666666667,138807,256,"kay_alisa-1301 Kaysone Phomvihane-PCV13 vaccine"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","Reconsitute syringe BCG (2 ml)",38.5493333333333,27.6666666666667,138807,50,"kay_alisa-1301 Kaysone Phomvihane-Reconsitute syringe BCG (2 ml)"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","Reconsitute syringe MR (5ml)",38.5493333333333,27.6666666666667,138807,50,"kay_alisa-1301 Kaysone Phomvihane-Reconsitute syringe MR (5ml)"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","Rota vaccine",38.5493333333333,27.6666666666667,138807,0,"kay_alisa-1301 Kaysone Phomvihane-Rota vaccine"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","Safety Box",38.5493333333333,27.6666666666667,138807,5,"kay_alisa-1301 Kaysone Phomvihane-Safety Box"
"2021-06","kay_alisa","1301 Kaysone Phomvihane","Td vaccine",38.5493333333333,27.6666666666667,138807,140,"kay_alisa-1301 Kaysone Phomvihane-Td vaccine"
"2021-06","0701phonethip","0701 Xamnua","BCG diluent",38.4813333333333,23.2133333333333,62155,0,"0701phonethip-0701 Xamnua-BCG diluent"
"2021-06","0701phonethip","0701 Xamnua","BCG vaccine",38.4813333333333,23.2133333333333,62155,0,"0701phonethip-0701 Xamnua-BCG vaccine"
"2021-06","0701phonethip","0701 Xamnua","DTP-Hep B- Hib (Penta) vaccine",38.4813333333333,23.2133333333333,62155,8,"0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","0701phonethip","0701 Xamnua","Hep B vaccine",38.4813333333333,23.2133333333333,62155,1,"0701phonethip-0701 Xamnua-Hep B vaccine"
"2021-06","0701phonethip","0701 Xamnua","IPV vaccine",38.4813333333333,23.2133333333333,62155,2,"0701phonethip-0701 Xamnua-IPV vaccine"
"2021-06","0701phonethip","0701 Xamnua","JE dilluent",38.4813333333333,23.2133333333333,62155,0,"0701phonethip-0701 Xamnua-JE dilluent"
"2021-06","0701phonethip","0701 Xamnua","JE vaccine",38.4813333333333,23.2133333333333,62155,0,"0701phonethip-0701 Xamnua-JE vaccine"
"2021-06","0701phonethip","0701 Xamnua","MR dilluent",38.4813333333333,23.2133333333333,62155,0,"0701phonethip-0701 Xamnua-MR dilluent"
"2021-06","0701phonethip","0701 Xamnua","MR vaccine",38.4813333333333,23.2133333333333,62155,0,"0701phonethip-0701 Xamnua-MR vaccine"
"2021-06","0701phonethip","0701 Xamnua","OPV vaccine",38.4813333333333,23.2133333333333,62155,2,"0701phonethip-0701 Xamnua-OPV vaccine"
"2021-06","0701phonethip","0701 Xamnua","PCV13 vaccine",38.4813333333333,23.2133333333333,62155,3,"0701phonethip-0701 Xamnua-PCV13 vaccine"
"2021-06","houy_bounmy","0608 Phonxai","AD syringe (0.5ml)",45.6003333333333,23.6466666666667,36032,309,"houy_bounmy-0608 Phonxai-AD syringe (0.5ml)"
"2021-06","houy_bounmy","0608 Phonxai","BCG syringe ( 0.05ml)",45.6003333333333,23.6466666666667,36032,8,"houy_bounmy-0608 Phonxai-BCG syringe ( 0.05ml)"
"2021-06","houy_bounmy","0608 Phonxai","DTP-Hep B- Hib (Penta) vaccine",45.6003333333333,23.6466666666667,36032,0,"houy_bounmy-0608 Phonxai-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","houy_bounmy","0608 Phonxai","HPV vaccine",45.6003333333333,23.6466666666667,36032,121,"houy_bounmy-0608 Phonxai-HPV vaccine"
"2021-06","houy_bounmy","0608 Phonxai","Hep B vaccine",45.6003333333333,23.6466666666667,36032,8,"houy_bounmy-0608 Phonxai-Hep B vaccine"
"2021-06","houy_bounmy","0608 Phonxai","IPV vaccine",45.6003333333333,23.6466666666667,36032,15,"houy_bounmy-0608 Phonxai-IPV vaccine"
"2021-06","houy_bounmy","0608 Phonxai","PCV13 vaccine",45.6003333333333,23.6466666666667,36032,49,"houy_bounmy-0608 Phonxai-PCV13 vaccine"
"2021-06","houy_bounmy","0608 Phonxai","Reconsitute syringe BCG (2 ml)",45.6003333333333,23.6466666666667,36032,4,"houy_bounmy-0608 Phonxai-Reconsitute syringe BCG (2 ml)"
"2021-06","houy_bounmy","0608 Phonxai","Reconsitute syringe MR (5ml)",45.6003333333333,23.6466666666667,36032,14,"houy_bounmy-0608 Phonxai-Reconsitute syringe MR (5ml)"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","AD syringe (0.5ml)",61.346,24.9266666666667,64608,168,"1603bualoy-1603 Bachiangchaleunsouk-AD syringe (0.5ml)"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","BCG diluent",61.346,24.9266666666667,64608,0,"1603bualoy-1603 Bachiangchaleunsouk-BCG diluent"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","BCG syringe ( 0.05ml)",61.346,24.9266666666667,64608,0,"1603bualoy-1603 Bachiangchaleunsouk-BCG syringe ( 0.05ml)"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","BCG vaccine",61.346,24.9266666666667,64608,0,"1603bualoy-1603 Bachiangchaleunsouk-BCG vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","DTP-Hep B- Hib (Penta) vaccine",61.346,24.9266666666667,64608,48,"1603bualoy-1603 Bachiangchaleunsouk-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","HPV vaccine",61.346,24.9266666666667,64608,0,"1603bualoy-1603 Bachiangchaleunsouk-HPV vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","Hep B vaccine",61.346,24.9266666666667,64608,8,"1603bualoy-1603 Bachiangchaleunsouk-Hep B vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","IPV vaccine",61.346,24.9266666666667,64608,18,"1603bualoy-1603 Bachiangchaleunsouk-IPV vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","JE dilluent",61.346,24.9266666666667,64608,25,"1603bualoy-1603 Bachiangchaleunsouk-JE dilluent"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","JE vaccine",61.346,24.9266666666667,64608,25,"1603bualoy-1603 Bachiangchaleunsouk-JE vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","MR dilluent",61.346,24.9266666666667,64608,38,"1603bualoy-1603 Bachiangchaleunsouk-MR dilluent"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","MR vaccine",61.346,24.9266666666667,64608,38,"1603bualoy-1603 Bachiangchaleunsouk-MR vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","OPV vaccine",61.346,24.9266666666667,64608,48,"1603bualoy-1603 Bachiangchaleunsouk-OPV vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","PCV13 vaccine",61.346,24.9266666666667,64608,48,"1603bualoy-1603 Bachiangchaleunsouk-PCV13 vaccine"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","Reconsitute syringe BCG (2 ml)",61.346,24.9266666666667,64608,5,"1603bualoy-1603 Bachiangchaleunsouk-Reconsitute syringe BCG (2 ml)"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","Reconsitute syringe MR (5ml)",61.346,24.9266666666667,64608,5,"1603bualoy-1603 Bachiangchaleunsouk-Reconsitute syringe MR (5ml)"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","Safety Box",61.346,24.9266666666667,64608,1,"1603bualoy-1603 Bachiangchaleunsouk-Safety Box"
"2021-06","1603bualoy","1603 Bachiangchaleunsouk","Td vaccine",61.346,24.9266666666667,64608,9,"1603bualoy-1603 Bachiangchaleunsouk-Td vaccine"
"2021-06","0702phetxua","0702 Xiangkhoh","AD syringe (0.5ml)",45.5576666666667,24.9633333333333,27291,102,"0702phetxua-0702 Xiangkhoh-AD syringe (0.5ml)"
"2021-06","0702phetxua","0702 Xiangkhoh","BCG diluent",45.5576666666667,24.9633333333333,27291,0,"0702phetxua-0702 Xiangkhoh-BCG diluent"
"2021-06","0702phetxua","0702 Xiangkhoh","BCG syringe ( 0.05ml)",45.5576666666667,24.9633333333333,27291,0,"0702phetxua-0702 Xiangkhoh-BCG syringe ( 0.05ml)"
"2021-06","0702phetxua","0702 Xiangkhoh","BCG vaccine",45.5576666666667,24.9633333333333,27291,0,"0702phetxua-0702 Xiangkhoh-BCG vaccine"
"2021-06","0702phetxua","0702 Xiangkhoh","DTP-Hep B- Hib (Penta) vaccine",45.5576666666667,24.9633333333333,27291,32,"0702phetxua-0702 Xiangkhoh-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","0702phetxua","0702 Xiangkhoh","Hep B vaccine",45.5576666666667,24.9633333333333,27291,4,"0702phetxua-0702 Xiangkhoh-Hep B vaccine"
"2021-06","0702phetxua","0702 Xiangkhoh","IPV vaccine",45.5576666666667,24.9633333333333,27291,5,"0702phetxua-0702 Xiangkhoh-IPV vaccine"
"2021-06","0702phetxua","0702 Xiangkhoh","JE dilluent",45.5576666666667,24.9633333333333,27291,15,"0702phetxua-0702 Xiangkhoh-JE dilluent"
"2021-06","0702phetxua","0702 Xiangkhoh","MR dilluent",45.5576666666667,24.9633333333333,27291,25,"0702phetxua-0702 Xiangkhoh-MR dilluent"
"2021-06","0702phetxua","0702 Xiangkhoh","MR vaccine",45.5576666666667,24.9633333333333,27291,25,"0702phetxua-0702 Xiangkhoh-MR vaccine"
"2021-06","0702phetxua","0702 Xiangkhoh","PCV13 vaccine",45.5576666666667,24.9633333333333,27291,42,"0702phetxua-0702 Xiangkhoh-PCV13 vaccine"
"2021-06","0702phetxua","0702 Xiangkhoh","Safety Box",45.5576666666667,24.9633333333333,27291,2,"0702phetxua-0702 Xiangkhoh-Safety Box"
"2021-06","0707vongphan","0707 Sopbao","PCV13 vaccine",48.321,25.44,27189,8,"0707vongphan-0707 Sopbao-PCV13 vaccine"
"2021-06","1207bunlong","1207 Nakay","AD syringe (0.5ml)",46.4046666666667,24.1833333333333,29522,58,"1207bunlong-1207 Nakay-AD syringe (0.5ml)"
"2021-06","1207bunlong","1207 Nakay","BCG syringe ( 0.05ml)",46.4046666666667,24.1833333333333,29522,4,"1207bunlong-1207 Nakay-BCG syringe ( 0.05ml)"
"2021-06","1207bunlong","1207 Nakay","DTP-Hep B- Hib (Penta) vaccine",46.4046666666667,24.1833333333333,29522,15,"1207bunlong-1207 Nakay-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","1207bunlong","1207 Nakay","Hep B vaccine",46.4046666666667,24.1833333333333,29522,3,"1207bunlong-1207 Nakay-Hep B vaccine"
"2021-06","1207bunlong","1207 Nakay","IPV vaccine",46.4046666666667,24.1833333333333,29522,13,"1207bunlong-1207 Nakay-IPV vaccine"
"2021-06","1207bunlong","1207 Nakay","MR dilluent",46.4046666666667,24.1833333333333,29522,10,"1207bunlong-1207 Nakay-MR dilluent"
"2021-06","1207bunlong","1207 Nakay","MR vaccine",46.4046666666667,24.1833333333333,29522,10,"1207bunlong-1207 Nakay-MR vaccine"
"2021-06","1207bunlong","1207 Nakay","PCV13 vaccine",46.4046666666667,24.1833333333333,29522,17,"1207bunlong-1207 Nakay-PCV13 vaccine"
"2021-06","1207bunlong","1207 Nakay","Reconsitute syringe BCG (2 ml)",46.4046666666667,24.1833333333333,29522,1,"1207bunlong-1207 Nakay-Reconsitute syringe BCG (2 ml)"
"2021-06","1201somta","1201 Thakhek","AD syringe (0.5ml)",70.9223333333333,26.7,98752,40,"1201somta-1201 Thakhek-AD syringe (0.5ml)"
"2021-06","1201somta","1201 Thakhek","BCG diluent",70.9223333333333,26.7,98752,0,"1201somta-1201 Thakhek-BCG diluent"
"2021-06","1201somta","1201 Thakhek","BCG vaccine",70.9223333333333,26.7,98752,0,"1201somta-1201 Thakhek-BCG vaccine"
"2021-06","1201somta","1201 Thakhek","DTP-Hep B- Hib (Penta) vaccine",70.9223333333333,26.7,98752,8,"1201somta-1201 Thakhek-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","1201somta","1201 Thakhek","Hep B vaccine",70.9223333333333,26.7,98752,3,"1201somta-1201 Thakhek-Hep B vaccine"
"2021-06","1201somta","1201 Thakhek","IPV vaccine",70.9223333333333,26.7,98752,5,"1201somta-1201 Thakhek-IPV vaccine"
"2021-06","1201somta","1201 Thakhek","MR dilluent",70.9223333333333,26.7,98752,5,"1201somta-1201 Thakhek-MR dilluent"
"2021-06","1201somta","1201 Thakhek","MR vaccine",70.9223333333333,26.7,98752,5,"1201somta-1201 Thakhek-MR vaccine"
"2021-06","1201somta","1201 Thakhek","PCV13 vaccine",70.9223333333333,26.7,98752,8,"1201somta-1201 Thakhek-PCV13 vaccine"
"2021-06","0704nitdavanh","0105 Naxaythong","BCG diluent",102.563333333333,27.44,90355,0,"0704nitdavanh-0105 Naxaythong-BCG diluent"
"2021-06","0704nitdavanh","0105 Naxaythong","BCG vaccine",102.563333333333,27.44,90355,0,"0704nitdavanh-0105 Naxaythong-BCG vaccine"
"2021-06","0704nitdavanh","0105 Naxaythong","DTP-Hep B- Hib (Penta) vaccine",102.563333333333,27.44,90355,11,"0704nitdavanh-0105 Naxaythong-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","0704nitdavanh","0105 Naxaythong","Hep B vaccine",102.563333333333,27.44,90355,8,"0704nitdavanh-0105 Naxaythong-Hep B vaccine"
"2021-06","0704nitdavanh","0105 Naxaythong","IPV vaccine",102.563333333333,27.44,90355,5,"0704nitdavanh-0105 Naxaythong-IPV vaccine"
"2021-06","0704nitdavanh","0105 Naxaythong","OPV vaccine",102.563333333333,27.44,90355,10,"0704nitdavanh-0105 Naxaythong-OPV vaccine"
"2021-06","0707dik","0707 Sopbao","AD syringe (0.5ml)",48.321,25.44,27189,22,"0707dik-0707 Sopbao-AD syringe (0.5ml)"
"2021-06","0707dik","0707 Sopbao","BCG diluent",48.321,25.44,27189,160,"0707dik-0707 Sopbao-BCG diluent"
"2021-06","0707dik","0707 Sopbao","BCG vaccine",48.321,25.44,27189,0,"0707dik-0707 Sopbao-BCG vaccine"
"2021-06","0707dik","0707 Sopbao","DTP-Hep B- Hib (Penta) vaccine",48.321,25.44,27189,6,"0707dik-0707 Sopbao-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","0707dik","0707 Sopbao","Hep B vaccine",48.321,25.44,27189,2,"0707dik-0707 Sopbao-Hep B vaccine"
"2021-06","0707dik","0707 Sopbao","MR dilluent",48.321,25.44,27189,90,"0707dik-0707 Sopbao-MR dilluent"
"2021-06","0707dik","0707 Sopbao","MR vaccine",48.321,25.44,27189,10,"0707dik-0707 Sopbao-MR vaccine"
"2021-06","0707dik","0707 Sopbao","PCV13 vaccine",48.321,25.44,27189,8,"0707dik-0707 Sopbao-PCV13 vaccine"
"2021-06","0707dik","0707 Sopbao","Reconsitute syringe MR (5ml)",48.321,25.44,27189,1,"0707dik-0707 Sopbao-Reconsitute syringe MR (5ml)"
"2021-06","hc_manysone","0607 Pakxeng","AD syringe (0.5ml)",52.1273333333333,24.31,23307,62,"hc_manysone-0607 Pakxeng-AD syringe (0.5ml)"
"2021-06","hc_manysone","0607 Pakxeng","BCG diluent",52.1273333333333,24.31,23307,20,"hc_manysone-0607 Pakxeng-BCG diluent"
"2021-06","hc_manysone","0607 Pakxeng","BCG syringe ( 0.05ml)",52.1273333333333,24.31,23307,8,"hc_manysone-0607 Pakxeng-BCG syringe ( 0.05ml)"
"2021-06","hc_manysone","0607 Pakxeng","BCG vaccine",52.1273333333333,24.31,23307,20,"hc_manysone-0607 Pakxeng-BCG vaccine"
"2021-06","hc_manysone","0607 Pakxeng","DTP-Hep B- Hib (Penta) vaccine",52.1273333333333,24.31,23307,20,"hc_manysone-0607 Pakxeng-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","hc_manysone","0607 Pakxeng","HPV vaccine",52.1273333333333,24.31,23307,0,"hc_manysone-0607 Pakxeng-HPV vaccine"
"2021-06","hc_manysone","0607 Pakxeng","Hep B vaccine",52.1273333333333,24.31,23307,6,"hc_manysone-0607 Pakxeng-Hep B vaccine"
"2021-06","hc_manysone","0607 Pakxeng","IPV vaccine",52.1273333333333,24.31,23307,10,"hc_manysone-0607 Pakxeng-IPV vaccine"
"2021-06","hc_manysone","0607 Pakxeng","JE dilluent",52.1273333333333,24.31,23307,10,"hc_manysone-0607 Pakxeng-JE dilluent"
"2021-06","hc_manysone","0607 Pakxeng","JE vaccine",52.1273333333333,24.31,23307,10,"hc_manysone-0607 Pakxeng-JE vaccine"
"2021-06","hc_manysone","0607 Pakxeng","MR dilluent",52.1273333333333,24.31,23307,15,"hc_manysone-0607 Pakxeng-MR dilluent"
"2021-06","hc_manysone","0607 Pakxeng","MR vaccine",52.1273333333333,24.31,23307,15,"hc_manysone-0607 Pakxeng-MR vaccine"
"2021-06","hc_manysone","0607 Pakxeng","OPV vaccine",52.1273333333333,24.31,23307,20,"hc_manysone-0607 Pakxeng-OPV vaccine"
"2021-06","hc_manysone","0607 Pakxeng","PCV13 vaccine",52.1273333333333,24.31,23307,20,"hc_manysone-0607 Pakxeng-PCV13 vaccine"
"2021-06","hc_manysone","0607 Pakxeng","Reconsitute syringe BCG (2 ml)",52.1273333333333,24.31,23307,3,"hc_manysone-0607 Pakxeng-Reconsitute syringe BCG (2 ml)"
"2021-06","hc_manysone","0607 Pakxeng","Reconsitute syringe MR (5ml)",52.1273333333333,24.31,23307,10,"hc_manysone-0607 Pakxeng-Reconsitute syringe MR (5ml)"
"2021-06","hc_manysone","0607 Pakxeng","Safety Box",52.1273333333333,24.31,23307,0,"hc_manysone-0607 Pakxeng-Safety Box"
"2021-06","hc_manysone","0607 Pakxeng","Td vaccine",52.1273333333333,24.31,23307,10,"hc_manysone-0607 Pakxeng-Td vaccine"
"2021-06","0701larmany","0701 Xamnua","BCG diluent",38.4813333333333,23.2133333333333,62155,0,"0701larmany-0701 Xamnua-BCG diluent"
"2021-06","0701larmany","0701 Xamnua","BCG vaccine",38.4813333333333,23.2133333333333,62155,0,"0701larmany-0701 Xamnua-BCG vaccine"
"2021-06","0701larmany","0701 Xamnua","DTP-Hep B- Hib (Penta) vaccine",38.4813333333333,23.2133333333333,62155,17,"0701larmany-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","0701larmany","0701 Xamnua","Hep B vaccine",38.4813333333333,23.2133333333333,62155,1,"0701larmany-0701 Xamnua-Hep B vaccine"
"2021-06","0701larmany","0701 Xamnua","IPV vaccine",38.4813333333333,23.2133333333333,62155,0,"0701larmany-0701 Xamnua-IPV vaccine"
"2021-06","0701larmany","0701 Xamnua","MR dilluent",38.4813333333333,23.2133333333333,62155,0,"0701larmany-0701 Xamnua-MR dilluent"
"2021-06","0701larmany","0701 Xamnua","MR vaccine",38.4813333333333,23.2133333333333,62155,0,"0701larmany-0701 Xamnua-MR vaccine"
"2021-06","0701larmany","0701 Xamnua","PCV13 vaccine",38.4813333333333,23.2133333333333,62155,5,"0701larmany-0701 Xamnua-PCV13 vaccine"
"2021-06","thap_la","0608 Phonxai","BCG syringe ( 0.05ml)",45.6003333333333,23.6466666666667,36032,14,"thap_la-0608 Phonxai-BCG syringe ( 0.05ml)"
"2021-06","thap_la","0608 Phonxai","DTP-Hep B- Hib (Penta) vaccine",45.6003333333333,23.6466666666667,36032,46,"thap_la-0608 Phonxai-DTP-Hep B- Hib (Penta) vaccine"
"2021-06","thap_la","0608 Phonxai","Hep B vaccine",45.6003333333333,23.6466666666667,36032,10,"thap_la-0608 Phonxai-Hep B vaccine"
"2021-06","thap_la","0608 Phonxai","IPV vaccine",45.6003333333333,23.6466666666667,36032,25,"thap_la-0608 Phonxai-IPV vaccine"
"2021-06","thap_la","0608 Phonxai","MR dilluent",45.6003333333333,23.6466666666667,36032,20,"thap_la-0608 Phonxai-MR dilluent"
"2021-06","thap_la","0608 Phonxai","MR vaccine",45.6003333333333,23.6466666666667,36032,20,"thap_la-0608 Phonxai-MR vaccine"
"2021-06","thap_la","0608 Phonxai","PCV13 vaccine",45.6003333333333,23.6466666666667,36032,36,"thap_la-0608 Phonxai-PCV13 vaccine"
"2021-06","thap_la","0608 Phonxai","Reconsitute syringe MR (5ml)",45.6003333333333,23.6466666666667,36032,4,"thap_la-0608 Phonxai-Reconsitute syringe MR (5ml)"
"2021-06","thap_la","0608 Phonxai","Safety Box",45.6003333333333,23.6466666666667,36032,2,"thap_la-0608 Phonxai-Safety Box"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","AD syringe (0.5ml)",92.4958064516129,26.7838709677419,138807,2500,"kay_alisa-1301 Kaysone Phomvihane-AD syringe (0.5ml)"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","BCG diluent",92.4958064516129,26.7838709677419,138807,400,"kay_alisa-1301 Kaysone Phomvihane-BCG diluent"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","BCG syringe ( 0.05ml)",92.4958064516129,26.7838709677419,138807,50,"kay_alisa-1301 Kaysone Phomvihane-BCG syringe ( 0.05ml)"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","BCG vaccine",92.4958064516129,26.7838709677419,138807,400,"kay_alisa-1301 Kaysone Phomvihane-BCG vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","DTP-Hep B- Hib (Penta) vaccine",92.4958064516129,26.7838709677419,138807,294,"kay_alisa-1301 Kaysone Phomvihane-DTP-Hep B- Hib (Penta) vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","Flue vaccine",92.4958064516129,26.7838709677419,138807,0,"kay_alisa-1301 Kaysone Phomvihane-Flue vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","HPV vaccine",92.4958064516129,26.7838709677419,138807,0,"kay_alisa-1301 Kaysone Phomvihane-HPV vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","Hep B vaccine",92.4958064516129,26.7838709677419,138807,41,"kay_alisa-1301 Kaysone Phomvihane-Hep B vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","IPV vaccine",92.4958064516129,26.7838709677419,138807,255,"kay_alisa-1301 Kaysone Phomvihane-IPV vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","JE dilluent",92.4958064516129,26.7838709677419,138807,205,"kay_alisa-1301 Kaysone Phomvihane-JE dilluent"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","JE vaccine",92.4958064516129,26.7838709677419,138807,205,"kay_alisa-1301 Kaysone Phomvihane-JE vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","MR dilluent",92.4958064516129,26.7838709677419,138807,250,"kay_alisa-1301 Kaysone Phomvihane-MR dilluent"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","MR vaccine",92.4958064516129,26.7838709677419,138807,250,"kay_alisa-1301 Kaysone Phomvihane-MR vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","OPV vaccine",92.4958064516129,26.7838709677419,138807,660,"kay_alisa-1301 Kaysone Phomvihane-OPV vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","PCV13 vaccine",92.4958064516129,26.7838709677419,138807,416,"kay_alisa-1301 Kaysone Phomvihane-PCV13 vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","Reconsitute syringe BCG (2 ml)",92.4958064516129,26.7838709677419,138807,50,"kay_alisa-1301 Kaysone Phomvihane-Reconsitute syringe BCG (2 ml)"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","Reconsitute syringe MR (5ml)",92.4958064516129,26.7838709677419,138807,50,"kay_alisa-1301 Kaysone Phomvihane-Reconsitute syringe MR (5ml)"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","Rota vaccine",92.4958064516129,26.7838709677419,138807,0,"kay_alisa-1301 Kaysone Phomvihane-Rota vaccine"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","Safety Box",92.4958064516129,26.7838709677419,138807,10,"kay_alisa-1301 Kaysone Phomvihane-Safety Box"
"2021-07","kay_alisa","1301 Kaysone Phomvihane","Td vaccine",92.4958064516129,26.7838709677419,138807,600,"kay_alisa-1301 Kaysone Phomvihane-Td vaccine"
"2021-07","0701phonethip","0701 Xamnua","BCG diluent",75.5622580645161,22.7903225806452,62155,3,"0701phonethip-0701 Xamnua-BCG diluent"
"2021-07","0701phonethip","0701 Xamnua","BCG vaccine",75.5622580645161,22.7903225806452,62155,3,"0701phonethip-0701 Xamnua-BCG vaccine"
"2021-07","0701phonethip","0701 Xamnua","DTP-Hep B- Hib (Penta) vaccine",75.5622580645161,22.7903225806452,62155,7,"0701phonethip-0701 Xamnua-DTP-Hep B- Hib (Penta) vaccine"
"2021-07","0701phonethip","0701 Xamnua","Hep B vaccine",75.5622580645161,22.7903225806452,62155,0,"0701phonethip-0701 Xamnua-Hep B vaccine"
"2021-07","0701phonethip","0701 Xamnua","IPV vaccine",75.5622580645161,22.7903225806452,62155,1,"0701phonethip-0701 Xamnua-IPV vaccine"
"2021-07","0701phonethip","0701 Xamnua","JE dilluent",75.5622580645161,22.7903225806452,62155,2,"0701phonethip-0701 Xamnua-JE dilluent"
"2021-07","0701phonethip","0701 Xamnua","JE vaccine",75.5622580645161,22.7903225806452,62155,2,"0701phonethip-0701 Xamnua-JE vaccine"
"2021-07","0701phonethip","0701 Xamnua","MR dilluent",75.5622580645161,22.7903225806452,62155,3,"0701phonethip-0701 Xamnua-MR dilluent"
"2021-07","0701phonethip","0701 Xamnua","MR vaccine",75.5622580645161,22.7903225806452,62155,3,"0701phonethip-0701 Xamnua-MR vaccine"
"2021-07","0701phonethip","0701 Xamnua","OPV vaccine",75.5622580645161,22.7903225806452,62155,3,"0701phonethip-0701 Xamnua-OPV vaccine"
"2021-07","0701phonethip","0701 Xamnua","PCV13 vaccine",75.5622580645161,22.7903225806452,62155,2,"0701phonethip-0701 Xamnua-PCV13 vaccine"
"2021-07","houy_bounmy","0608 Phonxai","AD syringe (0.5ml)",68.8854838709677,23.3516129032258,36032,269,"houy_bounmy-0608 Phonxai-AD syringe (0.5ml)"
"2021-07","houy_bounmy","0608 Phonxai","BCG syringe ( 0.05ml)",68.8854838709677,23.3516129032258,36032,18,"houy_bounmy-0608 Phonxai-BCG syringe ( 0.05ml)"
"2021-07","houy_bounmy","0608 Phonxai","DTP-Hep B- Hib (Penta) vaccine",68.8854838709677,23.3516129032258,36032,42,"houy_bounmy-0608 Phonxai-DTP-Hep B- Hib (Penta) vaccine"
"2021-07","houy_bounmy","0608 Phonxai","HPV vaccine",68.8854838709677,23.3516129032258,36032,78,"houy_bounmy-0608 Phonxai-HPV vaccine"
"2021-07","houy_bounmy","0608 Phonxai","Hep B vaccine",68.8854838709677,23.3516129032258,36032,13,"houy_bounmy-0608 Phonxai-Hep B vaccine"
